TAG_CONSTITUTION	TAG_THE_ABILITIES			Constitution	Constitution represents your character's health and stamina. A Constitution bonus increases a character's hit points, so the ability is important for all classes.You apply your character's Constitution modifier to:-- Each roll of a Hit Die (though a die roll can never drop below 1 due to a penalty)-- ~Fortitude~[TAG_FORTITUDE] ~saving throws~[TAG_SAVING_THROW_DESC] for resisting poison and similar threats.-- Concentration checks. ~Concentration~[TAG_CONCENTRATION] is a skill, important to spellcasters, that has Constitution as its key ability.If a character's Constitution score changes enough to alter his or her Constitution modifier, the character's hit points also increase or decrease accordingly.
TAG_INTELLIGENCE	TAG_THE_ABILITIES			Intelligence	Intelligence determines how well your character learns and reasons. This ability is important for ~wizards~[TAG_WIZARDS] because it affects how many spells they can cast, how hard their spells are to resist, and how powerful their spells can be. It's also important for any character who wants to have a wide assortment of skills.You apply your character's Intelligence modifier to:-- The number of skill points gained each level. (But your characters always get at least 1 skill point per level.)-- ~Appraise~[TAG_APPRAISE], ~Disable Device~[TAG_DISABLE_DEVICE], ~Search~[TAG_SEARCH], and ~Spellcraft~[TAG_SPELLCRAFT] checks. These are the ~skills~[TAG_SKILLS] that have Intelligence as their key ability.A wizard gains bonus spells based on her Intelligence score. The minimum Intelligence score needed to cast a wizard spell is 10 + the spell's level.An animal has an Intelligence score of 1 or 2. A creature of humanlike intelligence has a score of at least 3.
TAG_WISDOM	TAG_THE_ABILITIES			Wisdom	Wisdom describes a character's willpower, common sense, perception, and intuition. While ~Intelligence~[TAG_INTELLIGENCE] represents one's ability to analyze information, Wisdom represents being in tune with and aware of one's surroundings. An "absentminded professor" has low Wisdom and high Intelligence. A simpleton (low Intelligence) might still have great insight (high Wisdom). Wisdom is the most important ability for ~clerics~[TAG_CLERICS] and ~druids~[TAG_DRUIDS], and it is also important for ~paladins~[TAG_PALADINS] and ~rangers~[TAG_RANGERS]. If you want your character to have acute senses, put a high score in Wisdom. Every creature has a Wisdom score.You apply your character's Wisdom modifier to:-- ~Will~[TAG_WILL] ~saving throws~[TAG_SAVING_THROW_DESC] (for negating the effects of charm person and other spells).-- ~Heal~[TAG_HEAL], ~Listen~[TAG_LISTEN], ~Sense Motive~[TAG_SENSE_MOTIVE], ~Spot~[TAG_SPOT], and ~Survival~[TAG_SURVIVAL] checks. These are the ~skills~[TAG_SKILLS] that have Wisdom as their key ability.Clerics, druids, paladins, and rangers get bonus spells based on their Wisdom scores. The minimum Wisdom score needed to cast a cleric, druid, paladin, or ranger spell is 10 + the spell's level.
TAG_CHARISMA	TAG_THE_ABILITIES			Charisma	Charisma measures a character's force of personality, persuasiveness, personal magnetism, ability to lead, and physical attractiveness. This ability represents actual strength of personality, not merely how one is perceived by others in a social setting. Charisma is most important for ~paladins~[TAG_PALADINS], ~sorcerers~[TAG_SORCERERS], and ~bards~[TAG_BARDS]. It is also important for ~clerics~[TAG_CLERICS], since it affects their ability to turn undead. Every creature has a Charisma score. You apply your character's Charisma modifier to:-- ~Bluff~[TAG_BLUFF], ~Diplomacy~[TAG_DIPLOMACY], ~Gather Information~[TAG_GATHER_INFORMATION], ~Intimidate~[TAG_INTIMIDATE], ~Perform~[TAG_PERFORM], and ~Use Magic Device~[TAG_UMD] checks. These are the ~skills~[TAG_SKILLS] that have Charisma as their key ability.-- Checks that represent attempts to influence others.-- Turning checks for clerics and paladins attempting to turn zombies, vampires, and other undead.Sorcerers and bards get bonus spells based on their Charisma scores. The minimum Charisma score needed to cast a sorcerer or bard spell is 10 + the spell's level.
TAG_CHANGE_ABILITY_SCORES	TAG_ABILITIES			Changing Ability Scores	Over time, the ability scores your character starts with can change. Ability scores can increase with no limit. Points at which ability changes occur include the following:-- Add 1 point to any score at 4th level and at every fourth level your character attains (4th and 8th levels in The Temple of Elemental Evil).-- Many spells and magical effects temporarily increase or decrease ability scores. -- Several magical items improve ability scores as long as the character is using them. -- Some rare magical items can boost an ability score permanently. Such an increase is called an inherent bonus. An ability  score cannot have an inherent bonus of more than +5.-- Poisons, diseases, and other effects can temporarily harm an ability. Ability points lost to damage return on their own at a rate of 1 point per day for each damaged ability.-- Some effects drain abilities, resulting in a permanent loss. Points lost this way don't return on their own, but they can be regained with spells.Note that when an ability score changes, all attributes asscociated with that score change accordingly, including the ~ability modifier~[TAG_ABILITY_MODIFIERS].
TAG_ABILITY_MODIFIERS  	TAG_ABILITY_SCORES			Ability Modifiers	Each ability, after changes made because of ~race~[TAG_RACES], has a modifier ranging from -5 to +5. The modifier is the number you apply to the die rolls when your character tries to do something related to that ability.Ability Score     Modifier-----------------     ----------    1                           @t-5    2-3                       @t-4    4-5                       @t-3     6-7                       @t-2    8-9                       @t-1    10-11                   @t0    12-13                  @t+1    14-15                  @t+2    16-17                  @t+3    18-19                  @t+4    20-21                  @t+5    
TAG_RACES				Races	[CMD_CHILDREN]
TAG_RACIAL_CHARACTERISTICS	TAG_RACES			Racial Characteristics	Your character's race determines some of his or her qualities.Depending on what race you choose, your character's abilities may be modified by ability adjustments. Each race has a favored class, which comes into play for characters choosing to ~multiclass~[TAG_MULTICLASS].
TAG_HUMANS	TAG_RACES			Humans	Most humans are the descendants of pioneers, conquerors, traders, travelers, refugees, and other people on the move. As a result, human lands are home to a mix of people--physically, culturally, religiously, and politically different. Hardy or fine, light-skinned or dark, showy or austere, primitive or civilized, devout or impious, humans run the gamut.Physical Description: Humans typically stand from 5 feet to a little over 6 feet tall and weigh from 125 to 250 pounds, with men noticeably taller and heavier than women. Humans have short life spans, reaching adulthood at about age 15 and rarely living even a single century.Alignment: Humans tend toward no particular alignment, not even neutrality. The best and the worst are found among them.Religion: Unlike members of the other common races, humans do not have a chief racial deity. ~Pelor~[TAG_PELOR], the sun god, is the most commonly worshiped deity in human lands, but he can claim nothing like the central place that the dwarves give ~Moradin~[TAG_MORADIN] or the elves give ~Corellon Larethian~[TAG_CORELLON] in their respective pantheons. Racial Traits:-- Medium: As Medium creatures, humans have no special bonuses or penalties due to their size.-- Human base land speed is 30 feet.-- 1 extra feat at 1st level.-- 4 extra skill points at 1st level and 1 extra skill point at each additional level.-- Favored Class: Any. When determining whether a multiclass human takes an experience point penalty, her highest-level class does not count.
TAG_DWARVES	TAG_RACES			Dwarves	Dwarves are known for their skill in warfare, their ability to withstand physical and magical punishments, their knowledge of the earth's secrets, their hard work, and their capacity for drinking ale. Their mysterious kingdoms, carved from the insides of mountains, are renowned for the marvelous treasures that they produce as gifts for trade.Physical Description: Dwarves stand only 4 to 4 1/2 feet tall, but they are so broad and compact that they are, on average, almost as heavy as humans. Dwarf men are slightly taller and noticeably heavier than dwarf women. Dwarf men value their beards and groom them very carefully. Dwarves are considered adults at about age 40, and they can live to be more than 400 years old.Alignment: Dwarves are usually lawful, and they tend toward good. Adventuring dwarves are less likely to fit the common mold, however, since they're more likely to be those who didn't fit perfectly into dwarven society.Religion: The chief deity of the dwarves is ~Moradin~[TAG_MORADIN], the Soul Forger. He is the creator of the dwarves, and he expects his followers to work for the betterment of the dwarf race.Racial Traits:-- +2 ~Constitution~[TAG_CONSTITUTION], -2 ~Charisma~[TAG_CHARISMA]-- Medium: As Medium creatures, dwarves have no special bonuses or penalties due to their size.-- Dwarves' base land speed is 20 feet. However, dwarves can move at this speed even when wearing medium or heavy armor or when carrying a medium or heavy load.-- Weapon Familiarity: Dwarves may treat dwarven waraxes as martial weapons rather than exotic weapons.-- Stability: +4 bonus on ability checks made to resist being bull rushed or tripped when standing on the ground.-- +2 racial bonus on ~saving throws~[TAG_SAVING_THROW_DESC] against poison.-- +2 racial bonus on saving throws against spells and spell-like effects.-- +1 racial bonus on attack rolls against orcs and goblinoids.-- +4 dodge bonus to ~Armor Class~[TAG_ARMOR_CLASS] against creatures of the giant type (such as ogres, trolls, and hill giants).-- +2 racial bonus on ~Appraise~[TAG_APPRAISE] checks that are related to stone or metal items.-- Favored Class: ~Fighter~[TAG_FIGHTERS]. A multiclass dwarf's fighter class does not count when determining whether he takes an experience point penalty for multiclassing.
TAG_ELVES	TAG_RACES			Elves	Elves mingle freely in human lands, always welcome yet never at home there. They are well known for their poetry, dance, song, lore, and magical arts. Elves favor things of natural and simple beauty. When danger threatens their woodland homes, however, elves reveal a more martial side, demonstrating skill with sword, bow, and battle strategy.Physical Description: Elves are short and slim, standing about 4 1/2 to 5 1/2 feet tall and typically weighing 85 to 135 pounds, with elf men the same height as and only marginally heavier than elf women. They are graceful but frail. An elf reaches adulthood at about 110 years of age and can live to be more than 700 years old. Elves do not sleep, as members of other common races do. Instead, an elf meditates in a deep trance for 4 hours a day.Alignment: Since elves love freedom, variety, and self-expression, they lean strongly toward the gentler aspects of chaos. Generally, they value and protect others' freedom as well as their own, and they are more often good than not. Religion: Above all others, elves worship ~Corellon Larethian~[TAG_CORELLON], the Protector and Preserver of life. Elven myth holds that it was from his blood, shed in battle with ~Gruumsh~[TAG_GRUUMSH], the god of the orcs, that the elves first arose.Racial Traits:-- +2 ~Dexterity~[TAG_DEXTERITY], -2 ~Constitution~[TAG_CONSTITUTION]-- Medium: As Medium creatures, elves have no special bonuses or penalties due to their size.-- Immunity to magic sleep spells and effects, and a +2 racial saving throw bonus against enchantment spells or effects.-- Weapon Proficiency: Elves receive the Martial Weapon Proficiency feats for the ~longsword~[TAG_WEAPONS_LONGSWORD], ~rapier~[TAG_WEAPONS_RAPIER], ~longbow~[TAG_WEAPONS_LONGBOW], and ~shortbow~[TAG_WEAPONS_SHORTBOW] as bonus feats. -- +2 racial bonuses on ~Listen~[TAG_LISTEN], ~Search~[TAG_SEARCH], and ~Spot~[TAG_SPOT] checks. An elf who merely passes within 5 feet of a secret or concealed door is entitled to a Search check to notice it as if she were actively looking for it.-- Favored Class: ~Wizard~[TAG_WIZARDS]. A multiclass elf's wizard class does not count when determining whether she takes an experience point penalty for multiclassing.
TAG_GNOMES	TAG_RACES			Gnomes	Gnomes are welcome everywhere as technicians, alchemists, and inventors. Despite the demand for their skills, most gnomes prefer to remain among their own kind, living in comfortable burrows beneath the rolling, wooded hills where animals abound.Physical Description: Gnomes stand about 3 to 3 1/2 feet tall and weigh 40 to 45 pounds. Gnomes reach adulthood at about age 40, and they typically live about 350 years, though some can live almost 500 years.Alignment: Gnomes are most often good. Those who tend toward law are sages, engineers, researchers, scholars, or investigators. Those who tend toward chaos are minstrels or wanderers. Gnomes are good-hearted, and even the tricksters among them are more playful than vicious. Evil gnomes are as rare as they are frightening. Religion: The chief gnome god is ~Garl Glittergold~[TAG_GARL], the Watchful Protector. Racial Traits:-- +2 ~Constitution~[TAG_CONSTITUTION], -2 ~Strength~[TAG_STRENGTH].-- Small: As a Small creature, a gnome gains a +1 size bonus to ~Armor Class~[TAG_ARMOR_CLASS], a +1 size bonus on attack rolls, and a +4 bonus on ~Hide~[TAG_HIDE] checks, but he must use smaller weapons than humans use, and his lifting and carrying limits are three-quarters of those of a Medium character.-- Gnome base land speed is 20 feet.-- +2 racial bonus on saving throws against illusions.-- Add +1 to the Difficulty Class for all saving throws against illusion spells cast by gnomes. -- +1 racial bonus on attack rolls against kobolds and goblinoids (goblins, hobgoblins, and bugbears).-- +4 dodge bonus to Armor Class against creatures of the giant type (such as ogres, trolls, and hill giants).-- +2 racial bonus on ~Listen~[TAG_LISTEN] checks.-- Spell-Like Abilities: Once per day -- speak with animals. --Favored Class: ~Bard~[TAG_BARDS]. A multiclass gnome's bard class does not count when determining whether he takes an experience point penalty.
TAG_HALF_ELVES	TAG_RACES			Half-Elves	Humans and elves sometimes wed, the elf attracted to the human's energy and the human to the elf's grace. These marriages end quickly because a human's life is so brief (compared to an elf's life span of hundreds of years), but they leave an enduring legacy -- half-elf children. The life of a half-elf can be hard. Most find places for themselves eventually in human lands, but some feel like outsiders all their lives.Physical Description: Half-elf height ranges from under 5 feet to about 6 feet tall, and weight usually ranges from 90 to 180 pounds. Half-elf men are taller and heavier than half-elf women, but the difference is less pronounced than that found among humans. A half-elf reaches adulthood at age 20 and can live to be more than 180 years old.Alignment: Half-elves share the chaotic bent of their elven heritage, but, like humans, they tend toward good and evil in equal proportion. Like elves, they value personal freedom and creative expression, demonstrating neither love of leaders nor desire for followers. They chafe at rules, resent others' demands, and sometimes prove unreliable, or at least unpredictable. Religion: Half-elves raised among elves follow elven deities, principally ~Correlon Larethian~[TAG_CORELLON]. Those raised among humans follow ~Ehlonna~[TAG_EHLONNA].Racial Traits:-- Medium: As Medium creatures, half-elves have no special bonuses or penalties due to their size.-- Half-elf base land speed is 30 feet.-- Immunity to sleep spells and similar magical effects, and a +2 racial bonus on saving throws against enchantment spells or effects.-- +1 racial bonus on ~Listen~[TAG_LISTEN], ~Search~[TAG_SEARCH], and ~Spot~[TAG_SPOT] checks. A half-elf does not have the elf's ability to notice secret doors simply by passing near them.-- +2 racial bonus on ~Diplomacy~[TAG_DIPLOMACY] and ~Gather Information~[TAG_GATHER_INFORMATION] checks.-- Favored Class: Any. When determining whether a multiclass half-elf takes an experience point penalty, her highest-level class does not count.
TAG_HALF_ORCS	TAG_RACES			Half-Orcs	In the wild frontiers, tribes of humans and orc barbarians live in uneasy balance, fighting in times of war and trading in times of peace. Half-Orcs who are born in the frontier may live with either human or orc parents, but they are nevertheless exposed to both cultures. Some, for whatever reasons, leave their homeland and travel to civilized lands, bringing with them the tenacity, courage, and combat prowess that they developed in the wilds.Physical Description: Half-orcs stand between 6 and 7 feet tall and usually weigh between 200 and 250 pounds. Many half-orcs have scars, whether as symbols of pride or shame. Half-orcs mature a little faster than humans and age noticeably faster. They reach adulthood at age 14, and few live longer than 75 years.Alignment: Half-orcs inherit a tendency toward chaos from their orc parents, but, like their human parents, they favor good and evil in equal proportions. Half-orcs raised among orcs and willing to live out their lives with them are usually the evil ones.Religion: Like orcs, many half-orcs worship ~Gruumsh~[TAG_GRUUMSH], the chief orc god and archenemy of ~Corellon Larethian~[TAG_CORELLON], god of the elves. Half-orcs who want to solidify their connection to their human heritage, on the other hand, follow human gods, and they may be outspoken in their shows of piety.Racial Traits:-- +2 ~Strength~[TAG_STRENGTH], -2 ~Intelligence~[TAG_INTELLIGENCE], -2 ~Charisma~[TAG_CHARISMA].-- Medium: As Medium creatures, half-orcs have no special bonuses or penalties due to their size.-- Half-orc base land speed is 30 feet.-- Favored Class: ~Barbarian~[TAG_BARBARIANS]. A multiclass half-orc's barbarian class does not count when determining whether he takes an experience point penalty.
TAG_HALFLINGS	TAG_RACES			Halflings	Halflings are clever, capable opportunists. Halfling individuals and clans find room for themselves wherever they can. Often they are strangers and wanderers, and others react to them with suspicion or curiosity. Depending on the clan, halflings might be reliable, hardworking citizens, or they might be thieves just waiting for the opportunity to make a big score and disappear in the dead of night. Regardless, halflings are cunning and resourceful survivors.Physical Description: Halflings stand about 3 feet tall and usually weigh between 30 and 35 pounds. A halfling reaches adulthood at the age of 20 and usually lives into the middle of her second century.Alignment: Halflings tend to be neutral. While they are comfortable with change (a chaotic trait), they also tend to rely on intangible constants, such as clan ties and personal honor (a lawful trait). Religion: The chief halfling deity is ~Yondalla~[TAG_YONDALLA], the Blessed One, protector of the halflings. Halflings also recognize countless lesser gods, who rule over individual villages, forests, rivers, lakes, and so on. The halflings pay homage to these deities to ensure safe journey as they travel from place to place.Racial Traits: +2 ~Dexterity~[TAG_DEXTERITY], -2 ~Strength~[TAG_STRENGTH].-- Small: As a Small creature, a halfling gains a +1 size bonus to ~Armor Class~[TAG_ARMOR_CLASS], a +1 size bonus on attack rolls, and a +4 bonus on ~Hide~[TAG_HIDE] checks, but she must use smaller weapons than humans use, and her lifting and carrying limits are three quarters of those of a Medium character.-- Halflings' base land speed is 20 feet.-- +2 racial bonus on ~Move Silently~[TAG_MOVE_SILENTLY] checks.-- +1 racial bonus on all ~saving throws~[TAG_SAVING_THROW_DESC].-- +2 morale bonus on saving throws against fear. This bonus stacks with the halfling's +1 bonus on saving throws in general.-- +1 racial attack bonus with thrown weapons and slings.-- +2 racial bonus on ~Listen~[TAG_LISTEN] checks.-- Favored Class: ~Rogue~[TAG_ROGUES]. A multiclass halfling's rogue class does not count when determining whether she takes an experience point penalty for multiclassing.
TAG_CLASSES				Classes	~Barbarians~[TAG_BARBARIANS]~Bards~[TAG_BARDS]~Clerics~[TAG_CLERICS]~Druids~[TAG_DRUIDS]~Fighters~[TAG_FIGHTERS]~Monks~[TAG_MONKS]~Paladins~[TAG_PALADINS]~Rangers~[TAG_RANGERS]~Rogues~[TAG_ROGUES]~Sorcerers~[TAG_SORCERERS]~Wizards~[TAG_WIZARDS]Other Information about Classes:~Class and Level Bonuses~[TAG_LEVEL_BONUSES]~Level-Dependent Benefits~[TAG_CLASS_BENEFITS]~Experience and Levels~[TAG_EXPERIENCE_AND_LEVELS]~Multiclass Characters~[TAG_MULTICLASS]~Favored Class~[TAG_FAVORED_CLASS]
TAG_LEVEL_BONUSES	TAG_CLASSES			Class and Level Bonuses	An attack roll, ~saving throw~[TAG_SAVING_THROW_DESC], or skill check is a combination of three numbers, each representing a different factor: a random factor (the number you roll on a d20), a number representing the character's innate abilities (the ability modifier), and a bonus representing the character's experience and training. This third factor depends, either directly or indirectly, on the character's class and level.Base Save Bonus (BSB): As the character gains levels, this bonus increases for ~Fortitude~[TAG_FORTITUDE], ~Will~[TAG_WILL], and ~Reflex~[TAG_REFLEX] saving throws. Depending on the character's class, this increase can be either Good or Poor.Base Attack Bonus (BAB): As the character gains levels, this bonus adds to the attack roll. Depending on the character's class, this increase can be Good, Average, or Poor.  Additional attacks receive a reduced bonus.
TAG_CLASS_BENEFITS	TAG_CLASSES			Level-Dependent Benefits	Characters gain benefits from advancing in levels, in addition to those gained from their ~class and level benefits~[TAG_LEVEL_BONUSES]. Maximum Skill Ranks: A character's level determines the maximum allowable ranks he or she may have in ~Class Skills~[TAG_SKILLS] and Cross-Class Skills. The maximum ranks in Class Skills is the level plus 3, while the maximum level for Cross-Class Skills is half of that. ~Feats~[TAG_FEATS]: A character receives one feat at 1st level and another at every level divisible by three after that (3rd, 6th, and 9th). These feats are in addition to any bonus feats granted as class features.Ability Score Increase: Upon attaining any level divisible by four (4th and 8th), a character increases one of his or her ability scores by 1 point. The player chooses which ability score to improve.
TAG_BARBARIANS	TAG_CLASSES			Barbarians	From the frozen wastes of the north and the hellish jungles of the south come brave, even reckless warriors. Civilized people call them barbarians or berserkers and suspect them of mayhem, impiety, and atrocities. These "barbarians" have proven their mettle and their value to those who would be their allies.Characteristics: The barbarian is an excellent warrior. Where the ~fighter's~[TAG_FIGHTERS] skill in combat comes from training and discipline, however, the barbarian has a powerful ~rage~[TAG_CLASS_FEATURES_BARBARIAN_RAGE]. Barbarians are at home in the wild and they run at great speed.Alignment: Barbarians are never lawful. They may be honorable, but at heart they are wild. This wildness is their strength, and it could not live in a lawful soul. At best, barbarians of chaotic alignment are free and expressive. At worst, they are thoughtlessly destructive. Religion: Some barbarians distrust established religions and prefer an intuitive, natural relationship to the cosmos over formal worship. Others devote themselves to powerful deities, such as ~Kord~[TAG_KORD] (god of strength), ~Obad-Hai~[TAG_OBAD_HAI] (god of nature), or ~Erythnul~[TAG_ERYTHNUL] (god of slaughter). Other Classes: As people of the wild, barbarians are most comfortable in the company of ~rangers~[TAG_RANGERS], ~druids~[TAG_DRUIDS], and ~clerics~[TAG_CLERICS] of nature deities. Many barbarians admire the talents of ~bards~[TAG_BARDS] and are enthusiastic about music. However, barbarians don't trust what they don't understand, which includes the practices of ~wizards~[TAG_WIZARDS]. They are more tolerant toward ~sorcerers~[TAG_SORCERERS], perhaps because sorcerers are so charismatic. Barbarians have little in common with the practical, deliberate approach to combat that ~monks~[TAG_MONKS] take, but these two classes are not necessarily hostile to one another. Barbarians have no special attitude toward fighters, ~paladins~[TAG_PALADINS], clerics, or ~rogues~[TAG_ROGUES]. Role: A barbarian's typical primary role in a group of adventurers is as a front-line combat specialist. No other character can match a barbarian's sheer toughness. He can also serve as a good scout, thanks to his speed, skill selection, and trap sense. Abilities: ~Strength~[TAG_STRENGTH] is important for barbarians because of its role in combat. ~Dexterity~[TAG_DEXTERITY] is also useful to barbarians, especially those who wear light armor. ~Wisdom~[TAG_WISDOM] is important for several of the barbarian's class skills. A high ~Constitution~[TAG_CONSTITUTION] score lets a barbarian rage longer.Hit Die: d12Class ~Skills~[TAG_SKILLS]: ~Intimidate~[TAG_INTIMIDATE], ~Listen~[TAG_LISTEN], and ~Survival~[TAG_SURVIVAL]Skill points at 1st Level: (4 x Int modifier) x 4Skill points at Each Additional Level: 4 + Int modifierClass Features:[CMD_CHILDREN]
TAG_BARDS	TAG_CLASSES			Bards	It is said that music has a special magic, and the bard proves that saying true. Wandering across the land, gathering lore, telling stories, working magic with his music, and living on the gratitude of his audience--such is the life of a bard. When change or opportunity draws them into a conflict, bards serve as diplomats, negotiators, scouts, and spies.Alignment: Bards are wanderers, guided by whim and intuition rather than by tradition or law. The spontaneous talent, magic, and lifestyle of the bard are incompatible with a lawful alignment. Other Classes: A bard works well with companions of other classes. She often serves as the spokesperson of the party, using her social skills for the party's benefit. In a party without a wizard or sorcerer, the bard contributes magic. In a party without a rogue, bards use their skills. Role: The bard is perhaps the ultimate generalist. In most adventuring groups, he works best in a supporting role. The bard makes all the other characters better at what they do, and can often fill in for another character when needed. Abilities: ~Charisma~[TAG_CHARISMA] determines how powerful a spell a bard can cast, how many spells he can cast per day, and how hard those spells are to resist. Charisma, ~Dexterity~[TAG_DEXTERITY], and ~Intelligence~[TAG_INTELLIGENCE] are important for many of the bard's class skills.Alignment: Any nonlawfulHid Die: d6Class ~Skills~[TAG_SKILLS]: ~Appraise~[TAG_APPRAISE], ~Bluff~[TAG_BLUFF], ~Concentration~[TAG_CONCENTRATION], ~Diplomacy~[TAG_DIPLOMACY], ~Gather Information~[TAG_GATHER_INFORMATION], ~Hide~[TAG_HIDE], ~Listen~[TAG_LISTEN], ~Move Silently~[TAG_MOVE_SILENTLY], ~Perform~[TAG_PERFORM], ~Sense Motive~[TAG_SENSE_MOTIVE], ~Sleight of Hand~[TAG_SLEIGHT], ~Spellcraft~[TAG_SPELLCRAFT], and ~Use Magic Device~[TAG_UMD].Skill Points at 1st Level: (6 + Int modifier) X 4Skill Points at Each Additional Level: 6 + Int modifierClass Features: [CMD_CHILDREN]
